GHG_Grouped,National_Communication_Category,IPCC_Code,Source,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,current
N2O,Agriculture,3D13,Other cattle - Heifers for breeding - Direct,0.0216833481,0.01941488212,0.02062803557,0.02309629036,0.02233009529,0.02102738119,0.0221259067,0.02428342821,0.0225015569,0.02191999384,0.020311781,0.02133550701,0.02369733751,0.0232367024,0.02299158721,0.02548724051,0.02558196991,0.02511956434,0.02481376356,0.02523174619,0.02604210133,0.0261586386,0.02553528593,0.02436757707,0.02374665434,0.02377466813,0.02391765381,0.02350461148
N2O,Agriculture,3D13,Other cattle - Steers - Direct,0.1107127353,0.1018603534,0.1001204535,0.09921556867,0.09847867233,0.094491432,0.08964070187,0.09166700353,0.09273942382,0.08988212422,0.09251853898,0.08290182287,0.08249212173,0.08492600911,0.08487493935,0.08624942996,0.08925044072,0.08575976292,0.08416466147,0.08460530719,0.08175629688,0.08034255444,0.08111008078,0.07939288033,0.08235336713,0.08522134869,0.08587565113,0.08527704522
N2O,Agriculture,3D13,All Horses PRP - Direct,0.04909982452,0.05092107811,0.0527423317,0.05456358529,0.05638483888,0.05820609247,0.06648451789,0.0747629433,0.08304136871,0.08375232057,0.08446327244,0.0851742243,0.08588517617,0.08659612803,0.0873070799,0.08801803176,0.08781934955,0.08762066734,0.08742198513,0.08722330292,0.08702462071,0.08624950263,0.08547438455,0.08469926647,0.08392414839,0.08314903032,0.08198197455,0.08121409795
N2O,Agriculture,3B23,Pig - Boar - Direct,0.008840406138,0.00894375903,0.008855028025,0.009010325931,0.008586502764,0.007908587447,0.007669399293,0.007643354587,0.007073323146,0.00615223672,0.005017475487,0.004746712502,0.004094351276,0.003444107087,0.003423815568,0.003125857156,0.003084323921,0.002787951841,0.002573950881,0.002706323491,0.002377164618,0.002339784499,0.002283587542,0.002119695357,0.001992050445,0.002091658666,0.002082653469,0.001878459964
N2O,Agriculture,3B23,Pig - Fattening Pig 20 to 80 kg - Direct,0.2752898041,0.2848755294,0.2927853355,0.3001587587,0.3034510906,0.2971576749,0.2904563355,0.3169268391,0.3309712316,0.2908062798,0.2600100916,0.2267303991,0.2089234232,0.1678438867,0.1665629431,0.1487659727,0.1447905368,0.1464492357,0.149487649,0.1502339704,0.137978373,0.1360043522,0.1381978636,0.1480252183,0.1485325278,0.1444478031,0.1460494549,0.1484881154
N2O,Agriculture,3B23,Pig - Fattening Pig < 20 kg - Direct,0.01674883095,0.02064089436,0.02350999583,0.02768552791,0.03199292249,0.03320964393,0.03619909092,0.04139287506,0.04517688324,0.04003714334,0.03319288954,0.02856054392,0.02728554479,0.0242522894,0.02421745245,0.02060795777,0.01944366063,0.01827840178,0.01767206124,0.0178255686,0.01608354738,0.01602354428,0.01607120036,0.01874499462,0.01744037084,0.01695233453,0.0180037407,0.01834264394
N2O,Agriculture,3B23,Pig - Fattening Pig > 80 kg - Direct,0.06678022975,0.07054399984,0.07470465829,0.07694498758,0.08279711131,0.08976606807,0.1012577483,0.1046014578,0.1047692374,0.09716513105,0.08994154924,0.08417258424,0.08033464435,0.07605012929,0.06962959479,0.06720916872,0.06373438734,0.06696794266,0.06605230986,0.0653261825,0.06100070528,0.06085962871,0.06131379483,0.06564177739,0.06689795657,0.06429489761,0.06518781261,0.0662181905
N2O,Agriculture,3B23,Pig - Gilt - Direct,0.0148701376,0.01485651873,0.01493455443,0.01620924998,0.01463061973,0.01381851581,0.01486075631,0.01603019634,0.01403417439,0.01233902378,0.0103864476,0.008887736144,0.009823835347,0.01002376202,0.01060971616,0.01160082239,0.01280526282,0.01023388232,0.008303417157,0.007731286723,0.00929997446,0.009611801711,0.009982320648,0.009980621561,0.00899722947,0.009150545647,0.008787150445,0.008877123126
N2O,Agriculture,3B23,Pig - Sow - Direct,0.0373937735,0.0374981616,0.03620518571,0.03606129016,0.03481150278,0.03209507201,0.03101098163,0.03173927729,0.03098442737,0.02725293368,0.02368610227,0.02270189492,0.02029297043,0.02351668974,0.02908771473,0.03012780479,0.03391014326,0.02802430078,0.02076828155,0.01719510066,0.01529623624,0.01535756601,0.01512973456,0.01498904862,0.01467770441,0.01475861106,0.01506847415,0.01511865951
N2O,Agriculture,3D12a,Pig - Boar - Direct,0.001243528604,0.001248105182,0.001232100516,0.001246984943,0.00118278009,0.001091005037,0.001059850185,0.001059432933,0.0009774546285,0.0008212510886,0.0006667446129,0.0006331665148,0.0005501228415,0.0004689622747,0.0004616625061,0.0004214860345,0.0004132553757,0.0003756880839,0.0003449570925,0.0003613765185,0.0003228335667,0.0003143550963,0.0003070157899,0.0002848841578,0.0002778657385,0.0002888891164,0.0002886502725,0.0002654311474
N2O,Agriculture,3D12a,Poultry - Breeding Flock - Direct,0.0124831285,0.01207249228,0.0113546062,0.01218344245,0.01284999855,0.01266041903,0.01483508432,0.01468992529,0.01598495969,0.01491810062,0.01681656972,0.0189514497,0.0176366734,0.01674972749,0.01563133529,0.01311806924,0.01410405588,0.01733925321,0.01364364316,0.0143800485,0.01426591139,0.01525852612,0.01489718016,0.01676267933,0.01686721255,0.01878275929,0.01916668162,0.02024576363
N2O,Agriculture,3D12a,Poultry - Broilers - Direct,0.07017912718,0.07121298481,0.06130084205,0.06603177036,0.06125347847,0.05021653335,0.05656376937,0.07626896064,0.06842816936,0.07796508207,0.06619057682,0.06671671686,0.06031082516,0.05893125548,0.06265528275,0.05483708025,0.05183784446,0.0482118927,0.04710454286,0.04060159161,0.04009744207,0.0417364657,0.04177642697,0.04313606931,0.04645088452,0.0443341952,0.04549442433,0.05029654694
N2O,Agriculture,3D12a,Dairy - Dairy Cows - Direct,0.3046914462,0.2974125841,0.2956616323,0.2944137627,0.2995495919,0.2935615223,0.3025534553,0.3012912948,0.297000865,0.3030702356,0.2950013915,0.2993569125,0.3040509787,0.3086369855,0.3105302931,0.2969094651,0.3006827456,0.3106187144,0.3021337587,0.3030154161,0.3154037071,0.3175940112,0.3172185176,0.3232793197,0.3445157987,0.3497329755,0.3446396639,0.3521771622
N2O,Agriculture,3D12a,Poultry - Ducks - Direct,0.003261829298,0.003296411396,0.003646142725,0.004027751764,0.004042331238,0.004376831302,0.005313180975,0.007156532826,0.005114831393,0.005178311973,0.004907696555,0.004974856748,0.005883773979,0.004734140388,0.005802322228,0.005288371195,0.006640942718,0.004947856234,0.004625611768,0.005661241481,0.005340527932,0.005151579437,0.004907582718,0.00513776652,0.004314563021,0.004784205569,0.004315642792,0.005018445572
N2O,Agriculture,3D12a,Sheep - Ewe - Direct,0.02100614515,0.02066286233,0.0210395666,0.02165406117,0.02109202886,0.02073651303,0.02049369816,0.02127172051,0.02165476611,0.02157099404,0.02064355161,0.01810518095,0.01775659419,0.01742265166,0.01752443518,0.01695015223,0.0163452444,0.01628941627,0.01526233416,0.01495955985,0.01494615844,0.0152662469,0.0156781739,0.0157726588,0.01644376009,0.01654389413,0.01614303582,0.01652187135
N2O,Agriculture,3D12a,Pig - Fattening Pig 20 to 80 kg - Direct,0.1087473156,0.1080186284,0.1064777374,0.1051736768,0.101787919,0.0960198296,0.09041558146,0.09578678342,0.09566045695,0.0828723138,0.07372228513,0.06454928707,0.05989078779,0.05159456879,0.05353028408,0.04964058731,0.05044186682,0.04783772927,0.04551457915,0.04318872259,0.04004478793,0.03954491713,0.0400737457,0.04320443533,0.04378592918,0.04322820158,0.04400035397,0.0451404298
N2O,Agriculture,3D12a,Pig - Fattening Pig < 20 kg - Direct,0.02606904466,0.02570862403,0.02423272473,0.02410995489,0.02386475296,0.02159348461,0.02075465469,0.02111522656,0.02045952429,0.01788390376,0.01476913124,0.01275021059,0.0121626068,0.01108025551,0.01118356906,0.009860453105,0.009429337302,0.008520954199,0.007854172326,0.007596368307,0.006915930213,0.006915460252,0.006934540621,0.008068234399,0.007651619219,0.007562069973,0.008030838693,0.00825438126
N2O,Agriculture,3D12a,Pig - Fattening Pig > 80 kg - Direct,0.02678058748,0.02693691686,0.02749236274,0.02717431499,0.02804568153,0.02925625896,0.0317744346,0.03121314541,0.03013740842,0.02763160433,0.02549917662,0.02378579624,0.02277251267,0.02304712143,0.02202900356,0.02240898838,0.02226320749,0.02204517827,0.02054915913,0.01922218054,0.01779022722,0.01786976583,0.01831974373,0.01977024862,0.02036130508,0.01997758751,0.02041607328,0.02097789058
N2O,Agriculture,3D12a,Poultry - Geese - Direct,0.0002546336748,0.0002180258647,0.0002099039795,0.0002352618262,0.0002048312501,0.0002115238877,0.0002527188243,0.0002610228461,0.0002593114284,0.0002614639508,0.0002782588076,0.0002406599584,0.000453972207,0.0003119923249,0.0003341069893,0.000329253684,0.0003646003851,0.0002344979603,0.0002324938755,0.0002822272564,0.0002804084852,0.0002539154095,0.0002100281589,0.0002002849412,0.0002340909013,0.000305216594,0.0003378247783,0.0003580419966
N2O,Agriculture,3D12a,Pig - Gilt - Direct,0.004225585316,0.004205639405,0.004232872475,0.00455150767,0.004108072244,0.003907510206,0.004222270248,0.004518826123,0.003936175473,0.003406206979,0.002894108319,0.002482220358,0.002723691907,0.002407333362,0.002189096491,0.002050403116,0.001966981444,0.001730204934,0.001612223169,0.001625160627,0.001997363809,0.002049346988,0.002122575776,0.002152635328,0.001969420704,0.002019170834,0.001928884493,0.001968821946
N2O,Agriculture,3D12a,Poultry - Growing Pullets - Direct,0.006267149922,0.006521393774,0.006287766882,0.006146656658,0.005858748106,0.005678801658,0.005459419395,0.006245017743,0.005254426082,0.005029950268,0.004887159742,0.004763404021,0.004892684402,0.004074804342,0.003944092972,0.005263658528,0.004617526086,0.004278707706,0.004450600463,0.003984994595,0.004148054829,0.004404301843,0.004340328087,0.00405361371,0.004328903198,0.004171841941,0.004270055418,0.004492984586
N2O,Agriculture,3D12a,Sheep - Lamb - Direct,0.0006906501546,0.0007029194446,0.0007353654362,0.0007206792947,0.0006800768614,0.0006629879155,0.0006367644633,0.00066967778,0.0007021297397,0.000689815411,0.000658599178,0.0005797175886,0.0005679660324,0.0005592630337,0.0005570265157,0.0005659195756,0.0005359283722,0.0005464984183,0.0005181198687,0.0005194104536,0.0005025588806,0.0005296859959,0.0005422404652,0.0005326702936,0.0005667769097,0.0005581395285,0.0005702977813,0.0005845831357
N2O,Agriculture,3D12a,Poultry - Laying Hens - Direct,0.03412033896,0.03368537861,0.03340962117,0.0327983997,0.03230260643,0.03124770125,0.02974971287,0.03327636301,0.02832417579,0.02789631238,0.02708226602,0.02794129329,0.0265212542,0.02659936747,0.02653737829,0.02598217999,0.02475120275,0.02323107927,0.02167705879,0.0219491242,0.02315674015,0.02345778472,0.02218254473,0.02218399871,0.02268431605,0.02287721265,0.02359921666,0.02443500349
N2O,Agriculture,3D12a,Poultry - Other - Direct,0.001954838674,0.00205343813,0.001978974643,0.002051571724,0.002190773817,0.002512634021,0.003046435398,0.005652014011,0.004735039007,0.004674620894,0.007072635301,0.008101123892,0.006302120697,0.007540789178,0.007884735647,0.008264453386,0.01208317085,0.008728470005,0.009670763237,0.01037169183,0.01167284543,0.01191418747,0.01122803811,0.01044609299,0.01193219218,0.01021013821,0.01138604801,0.01097982658
N2O,Agriculture,3D12a,Pig - Sow - Direct,0.02713410955,0.02717398251,0.02623330592,0.02611603749,0.02517776285,0.02323172191,0.02243776862,0.02296907473,0.02236034661,0.0194643487,0.01691151156,0.01620617739,0.01450894255,0.01272758146,0.01230196158,0.01045580223,0.00984078316,0.00928083219,0.008069938439,0.00828532842,0.007403045637,0.007451924731,0.007365808774,0.007377711973,0.007256639239,0.007339824917,0.007517272562,0.007559304677
N2O,Agriculture,3D12a,Poultry - Turkeys - Direct,0.01699053747,0.01763404145,0.0150267334,0.01553136708,0.01662559706,0.01629922258,0.02201365335,0.01791395785,0.02075039527,0.01982856835,0.01448076072,0.01454145108,0.01176865461,0.0100967274,0.01025109487,0.009849763773,0.008688845158,0.005532935951,0.007847145381,0.006091551287,0.005241821615,0.005781735305,0.005537194998,0.006159292985,0.005791364733,0.006463668742,0.006361490626,0.006361492241
N2O,Agriculture,3D12a,FAM - direct,0.0002148366987,0.0002148366987,0.0002387753764,0.0002387753764,0.0001675472284,0.0001675472284,0.0001560504917,0.0001648773701,0.0001387506498,0.0001634607106,0.0001634607106,0.000150520071,0.0001662985702,0.0001427920119,0.000146842205,0.0001507470998,0.0001622436094,0.0001408214022,0.0001425084529,0.0001519639739,0.0001405580488,0.0001481044849,0.0001414480016,0.0001444039161,0.0001451167881,0.0001393366341,0.0001401039913,0.0001415297319
N2O,Agriculture,3D12a,Goats FAM - Direct,0.000221218599,0.000252696622,0.0002489054808,0.0002324099127,0.0002151718808,0.0001706522515,0.0001918779706,0.0001813492704,0.0001853039662,0.0001809444088,0.0001684729566,0.0001696780082,0.0002118706195,0.0002006917103,0.0002077162491,0.0002145050123,0.0002220566546,0.0002166307882,0.0002181691078,0.00022702942,0.0002108745689,0.0002138332248,0.0002219037302,0.0002215429738,0.0002270745689,0.0002284790253,0.0002319867569,0.0002383011276
N2O,Agriculture,3D12a,Other cattle - Beef females for slaughter - Direct,0.08819279514,0.0898874274,0.08926022592,0.08225849138,0.083635026,0.08260366499,0.08292229107,0.08132296836,0.08126130701,0.08199788972,0.08037263403,0.07273104148,0.06971573656,0.07267413039,0.07418791302,0.06937096225,0.0699657708,0.06913681778,0.06714885982,0.064167934,0.06148544416,0.05800790739,0.05771950855,0.0590161515,0.05855654822,0.05822421916,0.05953474254,0.05824937226
N2O,Agriculture,3D12a,Other cattle - Bulls for breeding - Direct,0.004779063548,0.004742720782,0.00482352389,0.004915327322,0.005120683107,0.005175655263,0.00549114689,0.005507524674,0.005511610323,0.00560856578,0.00543513065,0.00569845675,0.005558713837,0.005612599504,0.00583938566,0.008299661325,0.008298660211,0.008358297253,0.008543866477,0.008562557689,0.008734541355,0.008404866924,0.008272460404,0.008055612012,0.008175474777,0.007998036269,0.007855312673,0.008088044572
N2O,Agriculture,3D12a,Other cattle - Cereal fed bull - Direct,0.03613580528,0.03883252857,0.03828957283,0.03776389749,0.03911595924,0.04424771172,0.05539611002,0.04008953632,0.03599281745,0.03677119576,0.03638834935,0.04760353874,0.0444017521,0.04838716498,0.05147172271,0.05224365932,0.03990619959,0.0377468805,0.03453021266,0.03631868701,0.04197398713,0.03711501232,0.03591848399,0.03856922086,0.03163760355,0.0265177405,0.02877572973,0.02590313117
N2O,Agriculture,3D12a,Other cattle - Cows - Direct,0.09341788899,0.097403545,0.09941232204,0.1023389035,0.1037338578,0.1055335035,0.106940128,0.1069903141,0.1119980065,0.110638829,0.1061424664,0.09850770583,0.09594142678,0.09811134508,0.1002881977,0.1027286432,0.1006306913,0.0990228579,0.09647065273,0.0941170549,0.09597575528,0.09680038525,0.09586184292,0.09284982336,0.09017327118,0.09061698135,0.0914615246,0.09332952937
N2O,Agriculture,3D12a,Other cattle - Dairy Calves Female - Direct,0.01285063094,0.01252451779,0.01237911688,0.01235146218,0.01251789511,0.01206177986,0.01227108164,0.01165698781,0.0115384948,0.01162779931,0.01118686185,0.01077908543,0.0108471479,0.01075532782,0.01053285063,0.01061441176,0.01037764237,0.01062811359,0.01051014917,0.01134690212,0.01172378963,0.01202190176,0.01198713468,0.01209256713,0.01275643828,0.01306928751,0.01298339218,0.01201390444
N2O,Agriculture,3D12a,Other cattle - Dairy Replacements Female - Direct,0.01366611315,0.01338095444,0.01405936944,0.01398713603,0.01414171612,0.01565858367,0.01647774295,0.01673448664,0.01611395044,0.01633868451,0.01515243403,0.01410367329,0.01261169017,0.01303284534,0.01367756361,0.009797960165,0.009439264718,0.00923986592,0.009052542171,0.009172963328,0.009619715175,0.009683125784,0.009752995093,0.009899097545,0.01034040635,0.0100638517,0.01051616132,0.01053816389
N2O,Agriculture,3D12a,Other cattle - Dairy In Calf Heifers - Direct,0.01554699342,0.01565943351,0.01633314956,0.0169879955,0.01648336274,0.01692282915,0.01853802273,0.01827397452,0.01727526689,0.01692408436,0.01651990708,0.01571356265,0.01480062062,0.01398015775,0.01466269923,0.02042300264,0.020686169,0.01983952928,0.01882053583,0.01889794391,0.01937276756,0.01972672878,0.01914160706,0.01891086368,0.01986661676,0.01876782465,0.0179860159,0.0181109843
N2O,Agriculture,3D12a,Other cattle - Heifers for breeding - Direct,0.02238903678,0.02019423936,0.02132587002,0.02369911406,0.02292686324,0.02168701347,0.02286722072,0.0252534464,0.02327302245,0.02258662936,0.02103212029,0.02192615237,0.02447830155,0.02396993525,0.02374851218,0.0268745289,0.02721104491,0.02692331633,0.0266534733,0.0273469883,0.02821241741,0.02840286052,0.02742065835,0.0263331738,0.02584049691,0.0255958978,0.02573148998,0.02370979533
N2O,Agriculture,3D12a,Other cattle - Steers - Direct,0.1027360965,0.09484867418,0.09331532009,0.09243075047,0.09147276311,0.08770358347,0.0830197265,0.08523684402,0.08614194922,0.08349776052,0.08580177702,0.07653645834,0.07695934544,0.07917296531,0.07921506264,0.08022631743,0.08278280395,0.07974649895,0.07802883948,0.0785924625,0.07570083749,0.07459223043,0.07468475784,0.07378054829,0.07634068329,0.07863299473,0.07898583882,0.07868446309
N2O,Agriculture,3D12a,Horses FAM - direct,0.01529404329,0.01573277378,0.01617150426,0.01661023475,0.01704896523,0.01748769572,0.01948192519,0.02147615467,0.02347038414,0.02387272553,0.02427506691,0.02467740829,0.02507974967,0.02548209105,0.02588443243,0.02628677382,0.02623891231,0.0261910508,0.02614318929,0.02609532779,0.02604746628,0.02581546455,0.02558346283,0.02535146111,0.02511945938,0.02488745766,0.02460632002,0.02442134255
N2O,Agriculture,3B25,Pig - Boar - Indirect Deposition,0.001471184469,0.001484212792,0.001467891088,0.001490731413,0.00141816159,0.00130672107,0.00126782768,0.001264714915,0.001168984319,0.001004286658,0.0008175865138,0.0007743254126,0.0006694601575,0.000565698598,0.0005602614457,0.0005111322939,0.0005028390342,0.0004550292754,0.0004188314786,0.0004393133833,0.0003877845283,0.0003801255692,0.0003709858475,0.0003442294569,0.0003276093769,0.0003428001557,0.0003417380385,0.0003103518171
